17200,0.0,0.9999999999995,0.99999999999998
17200,0.0,0.9999999999995,0.99999999999998
17200,0.0,0.9999999999995,0.99999999999998
17210,0.0,0.9999999999995,0.99999999999998
17220,0.0,0.9999999999995,0.99999999999998
17230,0.0,0.9999999999995,0.99999999999998
17240,0.0,0.9999999999995,0.99999999999998
17250,0.0,0.9999999999995,0.99999999999998
17260,0.0,0.9999999999995,0.99999999999998
17270,0.0,0.9999999999995,0.99999999999998
17280,0.0,0.9999999999995,0.99999999999998
17290,0.0,0.9999999999995,0.99999999999998
17300,0.0,0.9999999999995,0.99999999999998
17310,0.0,0.9999999999995,0.99999999999998
17320,0.0,0.9999999999995,0.99999999999998
17330,0.0,0.9999999999995,0.99999999999998
17340,0.0,0.9999999999995,0.99999999999998
17350,0.0,0.9999999999995,0.99999999999998
17360,0.0,0.9999999999995,0.99999999999998
17370,0.0,0.9999999999995,0.99999999999998
17380,0.0,0.9999999999995,0.99999999999998
17390,0.0,0.9999999999995,0.99999999999998
17400,0.0,0.9999999999995,0.99999999999998
17410,0.0,0.9999999999995,0.99999999999998
17420,0.0,0.9999999999995,0.99999999999998
17430,0.0,0.9999999999995,0.99999999999998
17440,0.0,0.9999999999995,0.99999999999998
17450,0.0,0.9999999999995,0.99999999999998
17460,0.0,0.9999999999995,0.99999999999998
17470,0.0,0.9999999999995,0.99999999999998
17480,0.0,0.9999999999995,0.99999999999998
17490,0.0,0.9999999999995,0.99999999999998
17500,0.0,0.9999999999995,0.99999999999998
17510,0.0,0.9999999999995,0.99999999999998
17520,0.0,0.9999999999995,0.99999999999998
17530,0.0,0.9999999999995,0.99999999999998
17540,0.0,0.9999999999995,0.99999999999998
17550,0.0,0.9999999999995,0.99999999999998
17560,0.0,0.9999999999995,0.99999999999998
17570,0.0,0.9999999999995,0.99999999999998
17580,0.0,0.9999999999995,0.99999999999998
17590,0.0,0.9999999999995,0.99999999999998
17600,0.0,0.9999999999995,0.99999999999998
17610,0.0,0.9999999999995,0.99999999999998
17600,0.0,0.9999999999995,0.99999999999998
17600,0.0,0.9999999999995,0.99999999999998
17610,0.0,0.9999999999995,0.99999999999998
17620,0.0,0.9999999999995,0.99999999999998
17630,0.0,0.9999999999995,0.99999999999998
17640,0.0,0.9999999999995,0.99999999999998
17650,0.0,0.9999999999995,0.99999999999998
17660,0.0,0.9999999999995,0.99999999999998
17670,0.07142857142857142,0.22222222222202467,0.8599999999999828
17680,0.0,0.9999999999995,0.99999999999998
17690,0.0,0.9999999999995,0.99999999999998
17700,0.02040816326530612,0.49999999999962497,0.9599999999999808
17710,0.0,0.9999999999995,0.99999999999998
17720,0.0,0.9999999999995,0.99999999999998
17730,0.0,0.9999999999995,0.99999999999998
17740,0.0,0.9999999999995,0.99999999999998
17750,0.01020408163265306,0.6666666666662222,0.9799999999999803
17760,0.05102040816326531,0.2857142857140408,0.8999999999999819
17600,0.0,0.9999999999995,0.99999999999998
17600,0.030612244897959183,0.39999999999967994,0.9399999999999812
0,0.4885204081632653,0.04166666666622222,0.9424999999999988
10,0.40369897959183676,0.05479452054786138,0.5687499999999993
0,0.3756377551020408,0.127659574467636,0.9487499999999988
10,0.3807397959183674,0.09411764705851794,0.9037499999999988
20,0.37755102040816324,0.16666666666622224,0.9749999999999988
30,0.38711734693877553,0.11940298507426332,0.9262499999999988
40,0.3125,0.11267605633767902,0.9212499999999988
50,0.3788265306122449,0.07692307692289282,0.819999999999999
60,0.4375,0.16666666666622224,0.9749999999999988
70,0.38137755102040816,0.12499999999950001,0.9649999999999987
80,0.31951530612244894,0.10869565217362571,0.8974999999999989
90,0.43558673469387754,0.09271523178789,0.828749999999999
100,0.3718112244897959,0.14285714285665307,0.9699999999999988
110,0.3743622448979592,0.12121212121162167,0.9637499999999988
120,0.4368622448979592,0.10370370370349476,0.8487499999999989
130,0.3756377551020408,0.130434782608242,0.9499999999999987
140,0.4375,0.13114754098321957,0.9337499999999989
150,0.375,0.10101010100995246,0.777499999999999
160,0.3067602040816326,0.08365019011395416,0.6987499999999991
170,0.4368622448979592,0.086956521738707,0.9737499999999988
180,0.42410714285714285,0.06779661016909623,0.9312499999999988
190,0.5,0.08333333333288889,0.9724999999999988
200,0.48086734693877553,0.11111111111061728,0.9599999999999987
210,0.3252551020408163,0.127659574467636,0.9487499999999988
220,0.4381377551020408,0.11764705882341868,0.9812499999999987
0,0.29965986394557825,0.2666666666661667,0.9706666666666661
0,0.3078231292517007,0.15730337078606993,0.9499999999999994
