17600,3.2373714447021484
17601,2.7532482147216797
17600,0.9296013116836548
17601,6.381465911865234
17602,6.365815162658691
0,4.736700057983398
1,6.394615173339844
2,6.394060134887695
3,6.39525842666626
4,6.393402099609375
5,6.400485038757324
6,6.393710136413574
7,6.401419639587402
8,6.398875713348389
9,6.393355369567871
10,6.392943382263184
0,5.176243782043457
1,6.390182971954346
2,6.355507850646973
3,6.288594722747803
4,6.454916000366211
5,6.379592418670654
6,6.009727478027344
7,4.216713905334473
8,7.429572582244873
9,5.336586952209473
10,4.109968185424805
11,6.201413154602051
12,4.422425270080566
13,5.510100364685059
14,5.484920978546143
15,4.856096267700195
16,4.371824741363525
17,6.2638373374938965
18,5.749574661254883
19,3.7686984539031982
20,6.529546737670898
21,4.477492809295654
22,4.2345452308654785
23,4.490115642547607
24,5.542015075683594
25,4.952914714813232
26,4.057663917541504
27,4.102677345275879
28,4.133271217346191
29,3.892002582550049
30,6.870120525360107
31,5.260288238525391
32,5.708993911743164
33,5.641687393188477
34,5.251322269439697
35,4.95327091217041
36,4.646749496459961
37,6.609797477722168
38,9.811258316040039
39,3.867339849472046
40,5.76200532913208
41,7.75268030166626
42,5.716846942901611
43,5.4980974197387695
44,5.497135639190674
45,5.216149806976318
46,4.299891471862793
47,4.295675277709961
48,5.981890678405762
49,4.7877912521362305
50,4.458791255950928
51,4.291152000427246
52,3.7639565467834473
53,4.49665641784668
54,4.825844764709473
55,5.384853839874268
56,6.300228595733643
57,5.514906883239746
58,5.359355926513672
59,7.03415060043335
60,5.393593788146973
61,4.885945796966553
62,5.2393012046813965
63,5.2877373695373535
64,5.008779048919678
65,5.359622955322266
66,3.8710153102874756
67,4.2196807861328125
68,3.563967704772949
69,3.3370466232299805
70,6.113963603973389
71,5.604488372802734
72,4.047672748565674
73,3.8083655834198
74,2.9569969177246094
75,6.286442279815674
76,5.712869644165039
77,4.514859676361084
78,4.40664005279541
79,3.8091399669647217
80,4.149143695831299
81,4.958974838256836
82,4.697628974914551
83,4.1130242347717285
84,3.4353060722351074
85,2.4049570560455322
86,4.998984336853027
87,4.268333435058594
88,4.956729888916016
89,6.945503234863281
90,4.019211292266846
91,6.98068904876709
92,3.7825264930725098
93,4.82905387878418
94,5.945028305053711
95,5.106540679931641
96,5.276947498321533
97,4.730469226837158
98,4.057029724121094
99,4.836055755615234
100,4.635244369506836
101,3.787691116333008
102,2.7454586029052734
103,4.867745876312256
104,4.503116130828857
105,3.0158300399780273
106,4.449193477630615
107,3.878791332244873
108,5.430323600769043
109,3.1337215900421143
110,3.902381658554077
111,5.160800457000732
112,3.354674816131592
113,3.3077008724212646
114,6.381641387939453
115,4.879248142242432
116,3.4511420726776123
117,4.142189979553223
118,3.3185207843780518
119,3.3636322021484375
120,4.30457878112793
121,2.4287469387054443
122,4.992226600646973
123,3.977715253829956
124,3.0088894367218018
125,4.161550521850586
126,4.153568267822266
127,5.4837822914123535
128,4.88456392288208
129,4.097582817077637
130,3.879239320755005
131,3.5685317516326904
132,3.8940539360046387
133,3.514390230178833
134,3.7809035778045654
135,5.9151291847229
136,4.257573127746582
137,3.183075189590454
138,5.228261470794678
139,5.288449764251709
140,3.1313374042510986
141,4.6183905601501465
142,3.565901279449463
143,4.348633289337158
144,4.996427059173584
145,4.69609260559082
146,4.764438152313232
147,4.729093074798584
148,5.0029473304748535
149,4.320949077606201
150,4.7015156745910645
151,3.0283591747283936
152,4.769394397735596
153,3.803251266479492
154,3.0797388553619385
155,3.6670260429382324
156,3.3528201580047607
157,3.2052690982818604
158,3.747239589691162
159,3.58027720451355
160,5.096490859985352
161,2.9833791255950928
162,3.9710676670074463
163,5.0619940757751465
164,4.859490394592285
165,5.240289211273193
166,4.167571544647217
167,4.847248077392578
168,4.036349773406982
169,4.476712703704834
170,5.0145182609558105
171,4.550887107849121
172,3.9385249614715576
173,4.43448543548584
174,2.1278436183929443
175,4.019599914550781
176,4.476592540740967
177,5.133830547332764
178,4.212031841278076
179,2.520068645477295
180,5.009562969207764
181,6.85374116897583
182,5.837746620178223
183,3.746610164642334
184,4.4398956298828125
185,5.840534687042236
186,5.822849273681641
187,5.1160101890563965
188,6.480241775512695
189,5.551530838012695
190,5.941804885864258
191,5.454028606414795
192,5.387744426727295
193,5.742649078369141
194,5.1864237785339355
195,5.880576133728027
196,6.241521835327148
197,4.998633861541748
198,4.965280532836914
199,4.390491485595703
200,5.662872314453125
201,3.5792150497436523
202,4.620433330535889
203,4.1377854347229
204,3.6010546684265137
205,4.350855827331543
206,5.1277594566345215
207,6.648059368133545
208,3.7764909267425537
209,5.674126148223877
210,3.717238187789917
211,4.367086410522461
212,4.8699517250061035
213,4.015997886657715
214,4.404930114746094
215,4.875748157501221
216,5.500768184661865
217,4.09727668762207
218,4.155939102172852
219,4.277108669281006
220,4.841996669769287
221,5.024122714996338
222,3.9524388313293457
223,5.268250465393066
224,3.2912654876708984
225,4.576288223266602
226,3.05294132232666
227,3.5726749897003174
228,4.104298114776611
229,3.970959186553955
230,3.254387378692627
231,5.141232013702393
232,3.725919008255005
